bowler,phase,outcome,n,total_n,probability_raw,fallback_probability,probability
L Ngidi,powerplay,Wd,20.0,612.0,0.032679738562091505,0.03486563072990943,0.03281384237606807
L Ngidi,powerplay,Nb,1.0,612.0,0.0016339869281045752,0.003769007093512122,0.001764969760338167
L Wood,death,0,6.0,46.0,0.13043478260869565,0.21696977459016392,0.17068361608844834
L Wood,death,1,12.0,46.0,0.2608695652173913,0.37083760245901637,0.3120174895158216
L Wood,death,2,4.0,46.0,0.08695652173913043,0.08837090163934426,0.08761437285550897
L Wood,death,3,0.0,46.0,0.0,0.002651127049180328,0.0012330823484559665
L Wood,death,4,13.0,46.0,0.2826086956521739,0.11151383196721311,0.20302968928707588
L Wood,death,6,3.0,46.0,0.06521739130434782,0.07952100409836066,0.0718702344643538
L Wood,death,W,6.0,46.0,0.13043478260869565,0.08016137295081967,0.10705180137247426
L Wood,death,Wd,1.0,46.0,0.021739130434782608,0.04340420081967213,0.03181590735798704
L Wood,death,Nb,1.0,46.0,0.021739130434782608,0.006570184426229508,0.01468380670987419
L Wood,middle,0,1.0,7.0,0.14285714285714285,0.2808889845966761,0.26033105072057544
L Wood,middle,1,2.0,7.0,0.2857142857142857,0.4414331678151601,0.41824099388524266
L Wood,middle,2,1.0,7.0,0.14285714285714285,0.06664217673287394,0.07799334190031824
L Wood,middle,3,0.0,7.0,0.0,0.002286430887717876,0.0019458986278450008
L Wood,middle,4,0.0,7.0,0.0,0.08739739562221321,0.07438076223167082
L Wood,middle,6,2.0,7.0,0.2857142857142857,0.048281059991892986,0.08364345531224934
L Wood,middle,W,1.0,7.0,0.14285714285714285,0.04221980137819214,0.0572083415984614
L Wood,middle,Wd,0.0,7.0,0.0,0.028171868666396434,0.023976058439486324
L Wood,middle,Nb,0.0,7.0,0.0,0.002679114308877179,0.0022800972841507906
L Wood,powerplay,0,47.0,140.0,0.3357142857142857,0.4228881521678736,0.35508625603730526
L Wood,powerplay,1,37.0,140.0,0.2642857142857143,0.25764450947345025,0.26280989099410007
L Wood,powerplay,2,9.0,140.0,0.06428571428571428,0.04384827662845184,0.0597440614729893
L Wood,powerplay,3,1.0,140.0,0.007142857142857143,0.005028429611245902,0.006672984358054644
L Wood,powerplay,4,23.0,140.0,0.16428571428571428,0.15223269683107069,0.16160726596246014
L Wood,powerplay,6,13.0,140.0,0.09285714285714286,0.040523771600022226,0.08122750480000494
L Wood,powerplay,W,6.0,140.0,0.04285714285714286,0.03919952586446391,0.042044339080991984
L Wood,powerplay,Wd,3.0,140.0,0.02142857142857143,0.03486563072990943,0.024414584606646538
L Wood,powerplay,Nb,1.0,140.0,0.007142857142857143,0.003769007093512122,0.0063931126874471386
LB Williams,death,0,4.0,39.0,0.10256410256410256,0.21696977459016392,0.16049102510894375
LB Williams,death,1,13.0,39.0,0.3333333333333333,0.37083760245901637,0.3523228366881096
LB Williams,death,2,5.0,39.0,0.1282051282051282,0.08837090163934426,0.10803589956422495
LB Williams,death,3,0.0,39.0,0.0,0.002651127049180328,0.0013423428097115585
LB Williams,death,4,9.0,39.0,0.23076923076923078,0.11151383196721311,0.1703867503631459
LB Williams,death,6,2.0,39.0,0.05128205128205128,0.07952100409836066,0.06558025523967628
LB Williams,death,W,4.0,39.0,0.10256410256410256,0.08016137295081967,0.09122094832952894
LB Williams,death,Wd,2.0,39.0,0.05128205128205128,0.04340420081967213,0.047293266237808676
LB Williams,death,Nb,0.0,39.0,0.0,0.006570184426229508,0.003326675658850384
LB Williams,middle,0,14.0,58.0,0.2413793103448276,0.2808889845966761,0.2575057079986433
LB Williams,middle,1,21.0,58.0,0.3620689655172414,0.4414331678151601,0.3944625174755756
LB Williams,middle,2,1.0,58.0,0.017241379310344827,0.06664217673287394,0.03740497009505059
LB Williams,middle,3,0.0,58.0,0.0,0.002286430887717876,0.0009332370970277045
LB Williams,middle,4,9.0,58.0,0.15517241379310345,0.08739739562221321,0.1275091410702911
LB Williams,middle,6,6.0,58.0,0.10344827586206896,0.048281059991892986,0.0809310448946502
LB Williams,middle,W,3.0,58.0,0.05172413793103448,0.04221980137819214,0.04784481688905802
LB Williams,middle,Wd,4.0,58.0,0.06896551724137931,0.028171868666396434,0.05231504843526385
LB Williams,middle,Nb,0.0,58.0,0.0,0.002679114308877179,0.0010935160444396647
LB Williams,powerplay,0,33.0,97.0,0.3402061855670103,0.4228881521678736,0.3643469057424449
LB Williams,powerplay,1,23.0,97.0,0.23711340206185566,0.25764450947345025,0.2431078859776497
LB Williams,powerplay,2,4.0,97.0,0.041237113402061855,0.04384827662845184,0.04199949682582535
LB Williams,powerplay,3,0.0,97.0,0.0,0.005028429611245902,0.0014681546310207013
LB Williams,powerplay,4,16.0,97.0,0.16494845360824742,0.15223269683107069,0.16123582389228341
LB Williams,powerplay,6,10.0,97.0,0.10309278350515463,0.040523771600022226,0.08482445886132035
LB Williams,powerplay,W,3.0,97.0,0.030927835051546393,0.03919952586446391,0.033342927259697494
LB Williams,powerplay,Wd,5.0,97.0,0.05154639175257732,0.03486563072990943,0.0466760965634772
LB Williams,powerplay,Nb,3.0,97.0,0.030927835051546393,0.003769007093512122,0.02299825024628091
LE Plunkett,death,0,27.0,106.0,0.25471698113207547,0.21696977459016392,0.244375280709634
LE Plunkett,death,1,39.0,106.0,0.36792452830188677,0.37083760245901637,0.3687226308106894
LE Plunkett,death,2,13.0,106.0,0.12264150943396226,0.08837090163934426,0.11325230181899842
LE Plunkett,death,3,2.0,106.0,0.018867924528301886,0.002651127049180328,0.014424966314843924
LE Plunkett,death,4,7.0,106.0,0.0660377358490566,0.11151383196721311,0.0784969402649899
LE Plunkett,death,6,6.0,106.0,0.05660377358490566,0.07952100409836066,0.0628824668762632
LE Plunkett,death,W,7.0,106.0,0.0660377358490566,0.08016137295081967,0.069907225465978
LE Plunkett,death,Wd,5.0,106.0,0.04716981132075472,0.04340420081967213,0.046138137210869075
LE Plunkett,death,Nb,0.0,106.0,0.0,0.006570184426229508,0.001800050527734112
LE Plunkett,middle,0,76.0,256.0,0.296875,0.2808889845966761,0.29471472764819945
LE Plunkett,middle,1,99.0,256.0,0.38671875,0.4414331678151601,0.3941125902452919
LE Plunkett,middle,2,13.0,256.0,0.05078125,0.06664217673287394,0.0529246184774154
LE Plunkett,middle,3,0.0,256.0,0.0,0.002286430887717876,0.00030897714698890216
LE Plunkett,middle,4,25.0,256.0,0.09765625,0.08739739562221321,0.0962699183273261
LE Plunkett,middle,6,20.0,256.0,0.078125,0.048281059991892986,0.07409203513403959
LE Plunkett,middle,W,13.0,256.0,0.05078125,0.04221980137819214,0.04962429748353948
LE Plunkett,middle,Wd,10.0,256.0,0.0390625,0.028171868666396434,0.03759079306302655
LE Plunkett,middle,Nb,0.0,256.0,0.0,0.002679114308877179,0.00036204247417259174
LE Plunkett,powerplay,0,42.0,147.0,0.2857142857142857,0.4228881521678736,0.31505628923376977
LE Plunkett,powerplay,1,61.0,147.0,0.41496598639455784,0.25764450947345025,0.3813143335772086
LE Plunkett,powerplay,2,7.0,147.0,0.047619047619047616,0.04384827662845184,0.04681246558897366
LE Plunkett,powerplay,3,1.0,147.0,0.006802721088435374,0.005028429611245902,0.006423193499731743
LE Plunkett,powerplay,4,22.0,147.0,0.14965986394557823,0.15223269683107069,0.1502102025307103
LE Plunkett,powerplay,6,5.0,147.0,0.034013605442176874,0.040523771600022226,0.03540615435294593
LE Plunkett,powerplay,W,6.0,147.0,0.04081632653061224,0.03919952586446391,0.04047048681592811
LE Plunkett,powerplay,Wd,3.0,147.0,0.02040816326530612,0.03486563072990943,0.023500669674846937
LE Plunkett,powerplay,Nb,0.0,147.0,0.0,0.003769007093512122,0.0008062047258849459
LH Ferguson,death,0,133.0,519.0,0.25626204238921,0.21696977459016392,0.2534504310976861
LH Ferguson,death,1,176.0,519.0,0.33911368015414256,0.37083760245901637,0.3413837282618259
LH Ferguson,death,2,36.0,519.0,0.06936416184971098,0.08837090163934426,0.07072421478635738
LH Ferguson,death,3,1.0,519.0,0.0019267822736030828,0.002651127049180328,0.001978613742338485
LH Ferguson,death,4,64.0,519.0,0.1233140655105973,0.11151383196721311,0.12246968386169682
LH Ferguson,death,6,50.0,519.0,0.09633911368015415,0.07952100409836066,0.09513567113405086
LH Ferguson,death,W,33.0,519.0,0.06358381502890173,0.08016137295081967,0.06477004457608729
LH Ferguson,death,Wd,19.0,519.0,0.036608863198458574,0.04340420081967213,0.037095112759904986
LH Ferguson,death,Nb,7.0,519.0,0.01348747591522158,0.006570184426229508,0.012992499780052201
LH Ferguson,middle,0,212.0,645.0,0.32868217054263565,0.2808889845966761,0.3258913275676891
LH Ferguson,middle,1,219.0,645.0,0.3395348837209302,0.4414331678151601,0.3454851484855568
LH Ferguson,middle,2,38.0,645.0,0.05891472868217054,0.06664217673287394,0.059365966524547384
LH Ferguson,middle,3,1.0,645.0,0.0015503875968992248,0.002286430887717876,0.001593368227020022
LH Ferguson,middle,4,74.0,645.0,0.11472868217054263,0.08739739562221321,0.11313269463487377
LH Ferguson,middle,6,31.0,645.0,0.04806201550387597,0.048281059991892986,0.04807480642288426
LH Ferguson,middle,W,33.0,645.0,0.05116279069767442,0.04221980137819214,0.050640572343252095
LH Ferguson,middle,Wd,30.0,645.0,0.046511627906976744,0.028171868666396434,0.04544069306081147
LH Ferguson,middle,Nb,7.0,645.0,0.010852713178294573,0.002679114308877179,0.01037542273336509
LH Ferguson,powerplay,0,221.0,560.0,0.39464285714285713,0.4228881521678736,0.39652587681119156
LH Ferguson,powerplay,1,143.0,560.0,0.25535714285714284,0.25764450947345025,0.2555096339648967
LH Ferguson,powerplay,2,20.0,560.0,0.03571428571428571,0.04384827662845184,0.03625655177523012
LH Ferguson,powerplay,3,2.0,560.0,0.0035714285714285713,0.005028429611245902,0.0036685619740830597
LH Ferguson,powerplay,4,87.0,560.0,0.15535714285714286,0.15223269683107069,0.15514884645540472
LH Ferguson,powerplay,6,36.0,560.0,0.06428571428571428,0.040523771600022226,0.06270158477333482
LH Ferguson,powerplay,W,28.0,560.0,0.05,0.03919952586446391,0.04927996839096426
LH Ferguson,powerplay,Wd,22.0,560.0,0.039285714285714285,0.03486563072990943,0.038991042048660635
LH Ferguson,powerplay,Nb,1.0,560.0,0.0017857142857142857,0.003769007093512122,0.0019179338062341414
LJ Wright,death,0,10.0,72.0,0.1388888888888889,0.21696977459016392,0.16677491949648712
LJ Wright,death,1,39.0,72.0,0.5416666666666666,0.37083760245901637,0.48065628659250587
LJ Wright,death,2,7.0,72.0,0.09722222222222222,0.08837090163934426,0.09406103629976581
LJ Wright,death,3,0.0,72.0,0.0,0.002651127049180328,0.0009468310889929742
LJ Wright,death,4,4.0,72.0,0.05555555555555555,0.11151383196721311,0.07554065427400469
LJ Wright,death,6,7.0,72.0,0.09722222222222222,0.07952100409836066,0.09090035860655739
LJ Wright,death,W,4.0,72.0,0.05555555555555555,0.08016137295081967,0.0643433474824356
LJ Wright,death,Wd,1.0,72.0,0.013888888888888888,0.04340420081967213,0.024430071721311477
LJ Wright,death,Nb,0.0,72.0,0.0,0.006570184426229508,0.00234649443793911
LJ Wright,middle,0,62.0,227.0,0.27312775330396477,0.2808889845966761,0.2742904845837717
LJ Wright,middle,1,92.0,227.0,0.4052863436123348,0.4414331678151601,0.4107015981745558
LJ Wright,middle,2,19.0,227.0,0.08370044052863436,0.06664217673287394,0.08114489539069272
LJ Wright,middle,3,1.0,227.0,0.004405286343612335,0.002286430887717876,0.004087854814639382
LJ Wright,middle,4,19.0,227.0,0.08370044052863436,0.08739739562221321,0.08425429147898325
LJ Wright,middle,6,15.0,227.0,0.06607929515418502,0.048281059991892986,0.0634128928826806
LJ Wright,middle,W,11.0,227.0,0.048458149779735685,0.04221980137819214,0.04752356574954189
LJ Wright,middle,Wd,7.0,227.0,0.030837004405286344,0.028171868666396434,0.03043773313354254
LJ Wright,middle,Nb,1.0,227.0,0.004405286343612335,0.002679114308877179,0.004146683791592087
LJ Wright,powerplay,0,5.0,22.0,0.22727272727272727,0.4228881521678736,0.35347622720507976
LJ Wright,powerplay,1,6.0,22.0,0.2727272727272727,0.25764450947345025,0.2629964577248066
LJ Wright,powerplay,2,1.0,22.0,0.045454545454545456,0.04384827662845184,0.04441824298609796
LJ Wright,powerplay,3,0.0,22.0,0.0,0.005028429611245902,0.0032441481362876787
LJ Wright,powerplay,4,6.0,22.0,0.2727272727272727,0.15223269683107069,0.1949888366652069
LJ Wright,powerplay,6,2.0,22.0,0.09090909090909091,0.040523771600022226,0.058402433290336925
LJ Wright,powerplay,W,1.0,22.0,0.045454545454545456,0.03919952586446391,0.04141904894481543
LJ Wright,powerplay,Wd,0.0,22.0,0.0,0.03486563072990943,0.02249395530961899
LJ Wright,powerplay,Nb,1.0,22.0,0.045454545454545456,0.003769007093512122,0.018560649737749756
LMP Simmons,death,0,2.0,17.0,0.11764705882352941,0.21696977459016392,0.18734721023871154
LMP Simmons,death,1,7.0,17.0,0.4117647058823529,0.37083760245901637,0.38304393155018696
LMP Simmons,death,2,1.0,17.0,0.058823529411764705,0.08837090163934426,0.07955852746620651
LMP Simmons,death,3,0.0,17.0,0.0,0.002651127049180328,0.0018604400345125108
LMP Simmons,death,4,2.0,17.0,0.11764705882352941,0.11151383196721311,0.11334303997699166
LMP Simmons,death,6,2.0,17.0,0.11764705882352941,0.07952100409836066,0.09089193270060397
LMP Simmons,death,W,3.0,17.0,0.17647058823529413,0.08016137295081967,0.10888517400057521
LMP Simmons,death,Wd,0.0,17.0,0.0,0.04340420081967213,0.03045908829450676
LMP Simmons,death,Nb,0.0,17.0,0.0,0.006570184426229508,0.004610655737704918
LMP Simmons,middle,0,5.0,43.0,0.11627906976744186,0.2808889845966761,0.1956091492032174
LMP Simmons,middle,1,19.0,43.0,0.4418604651162791,0.4414331678151601,0.4416545387061013
LMP Simmons,middle,2,3.0,43.0,0.06976744186046512,0.06664217673287394,0.06826128999174648
LMP Simmons,middle,3,0.0,43.0,0.0,0.002286430887717876,0.0011018944037194582
LMP Simmons,middle,4,9.0,43.0,0.20930232558139536,0.08739739562221321,0.15055296174564492
LMP Simmons,middle,6,2.0,43.0,0.046511627906976744,0.048281059991892986,0.04736436626115324
LMP Simmons,middle,W,4.0,43.0,0.09302325581395349,0.04221980137819214,0.0685396633147914
LMP Simmons,middle,Wd,1.0,43.0,0.023255813953488372,0.028171868666396434,0.02562499694766093
LMP Simmons,middle,Nb,0.0,43.0,0.0,0.002679114308877179,0.0012911394259649055
LMP Simmons,powerplay,0,0.0,1.0,0.0,0.4228881521678736,0.4125738069930474
LMP Simmons,powerplay,1,1.0,1.0,1.0,0.25764450947345025,0.2757507409497076
LMP Simmons,powerplay,2,0.0,1.0,0.0,0.04384827662845184,0.04277880646678228
LMP Simmons,powerplay,3,0.0,1.0,0.0,0.005028429611245902,0.004905784986581368
LMP Simmons,powerplay,4,0.0,1.0,0.0,0.15223269683107069,0.1485197042254348
LMP Simmons,powerplay,6,0.0,1.0,0.0,0.040523771600022226,0.039535386926850956
LMP Simmons,powerplay,W,0.0,1.0,0.0,0.03919952586446391,0.038243439867769666
LMP Simmons,powerplay,Wd,0.0,1.0,0.0,0.03486563072990943,0.034015249492594574
LMP Simmons,powerplay,Nb,0.0,1.0,0.0,0.003769007093512122,0.003677080091231339
LPC Silva,death,0,0.0,2.0,0.0,0.21696977459016392,0.2066378805620609
LPC Silva,death,1,2.0,2.0,1.0,0.37083760245901637,0.4007977166276347
LPC Silva,death,2,0.0,2.0,0.0,0.08837090163934426,0.08416276346604215
LPC Silva,death,3,0.0,2.0,0.0,0.002651127049180328,0.002524882903981265
LPC Silva,death,4,0.0,2.0,0.0,0.11151383196721311,0.10620364949258392
LPC Silva,death,6,0.0,2.0,0.0,0.07952100409836066,0.07573428961748634
LPC Silva,death,W,0.0,2.0,0.0,0.08016137295081967,0.07634416471506635
LPC Silva,death,Wd,0.0,2.0,0.0,0.04340420081967213,0.04133733411397346
LPC Silva,death,Nb,0.0,2.0,0.0,0.006570184426229508,0.00625731850117096
LRPL Taylor,middle,0,0.0,13.0,0.0,0.2808889845966761,0.21199168648805747
LRPL Taylor,middle,1,9.0,13.0,0.6923076923076923,0.4414331678151601,0.5029684285397436
LRPL Taylor,middle,2,1.0,13.0,0.07692307692307693,0.06664217673287394,0.06916390696820675
LRPL Taylor,middle,3,0.0,13.0,0.0,0.002286430887717876,0.0017256082171455667
LRPL Taylor,middle,4,0.0,13.0,0.0,0.08739739562221321,0.06596029858280243
LRPL Taylor,middle,6,2.0,13.0,0.15384615384615385,0.048281059991892986,0.07417438489954187
LRPL Taylor,middle,W,0.0,13.0,0.0,0.04221980137819214,0.03186400104014501
LRPL Taylor,middle,Wd,1.0,13.0,0.07692307692307693,0.028171868666396434,0.04012971220105391
LRPL Taylor,middle,Nb,0.0,13.0,0.0,0.002679114308877179,0.002021973063303531
LS Livingstone,death,0,26.0,93.0,0.27956989247311825,0.21696977459016392,0.2607427893504253
LS Livingstone,death,1,37.0,93.0,0.3978494623655914,0.37083760245901637,0.38972559472451623
LS Livingstone,death,2,5.0,93.0,0.053763440860215055,0.08837090163934426,0.06417169974115618
LS Livingstone,death,3,0.0,93.0,0.0,0.002651127049180328,0.0007973314433625047
LS Livingstone,death,4,7.0,93.0,0.07526881720430108,0.11151383196721311,0.08616957352397388
LS Livingstone,death,6,8.0,93.0,0.08602150537634409,0.07952100409836066,0.0840664673980032
LS Livingstone,death,W,4.0,93.0,0.043010752688172046,0.08016137295081967,0.05418387156415629
LS Livingstone,death,Wd,6.0,93.0,0.06451612903225806,0.04340420081967213,0.05816667693824726
LS Livingstone,death,Nb,0.0,93.0,0.0,0.006570184426229508,0.0019759953161592506
LS Livingstone,middle,0,143.0,630.0,0.22698412698412698,0.2808889845966761,0.23020232743860752
LS Livingstone,middle,1,282.0,630.0,0.44761904761904764,0.4414331678151601,0.4472497413620991
LS Livingstone,middle,2,46.0,630.0,0.07301587301587302,0.06664217673287394,0.07263535383479844
LS Livingstone,middle,3,0.0,630.0,0.0,0.002286430887717876,0.0001365033365801717
LS Livingstone,middle,4,64.0,630.0,0.10158730158730159,0.08739739562221321,0.1007401430222217
LS Livingstone,middle,6,49.0,630.0,0.07777777777777778,0.048281059991892986,0.07601677970100854
LS Livingstone,middle,W,28.0,630.0,0.044444444444444446,0.04221980137819214,0.0443116299330264
LS Livingstone,middle,Wd,17.0,630.0,0.026984126984126985,0.028171868666396434,0.02705503693530725
LS Livingstone,middle,Nb,1.0,630.0,0.0015873015873015873,0.002679114308877179,0.0016524844363508763
LS Livingstone,powerplay,0,13.0,29.0,0.4482758620689655,0.4228881521678736,0.43355834908282526
LS Livingstone,powerplay,1,7.0,29.0,0.2413793103448276,0.25764450947345025,0.25080841128895665
LS Livingstone,powerplay,2,1.0,29.0,0.034482758620689655,0.04384827662845184,0.03991204442229092
LS Livingstone,powerplay,3,0.0,29.0,0.0,0.005028429611245902,0.0029150316586932764
LS Livingstone,powerplay,4,5.0,29.0,0.1724137931034483,0.15223269683107069,0.1607146068585917
LS Livingstone,powerplay,6,1.0,29.0,0.034482758620689655,0.040523771600022226,0.03798479513044767
LS Livingstone,powerplay,W,2.0,29.0,0.06896551724137931,0.03919952586446391,0.05170987006635589
LS Livingstone,powerplay,Wd,0.0,29.0,0.0,0.03486563072990943,0.02021195984342576
LS Livingstone,powerplay,Nb,0.0,29.0,0.0,0.003769007093512122,0.0021849316484128245
M Jansen,death,0,62.0,289.0,0.21453287197231835,0.21696977459016392,0.2148291519258558
M Jansen,death,1,93.0,289.0,0.3217993079584775,0.37083760245901637,0.32776141063331504
M Jansen,death,2,29.0,289.0,0.10034602076124567,0.08837090163934426,0.098890079226668
M Jansen,death,3,0.0,289.0,0.0,0.002651127049180328,0.00032232547710399123
M Jansen,death,4,32.0,289.0,0.11072664359861592,0.11151383196721311,0.11082235039115053
M Jansen,death,6,33.0,289.0,0.11418685121107267,0.07952100409836066,0.10997215855299218
