venue,phase,outcome,n,total_n,probability_raw,fallback_probability,probability
"Coolidge Cricket Ground, Antigua",middle,4,5.0,156.0,0.03205128205128205,0.08739739562221321,0.05367085766492704
"Coolidge Cricket Ground, Antigua",middle,6,3.0,156.0,0.019230769230769232,0.048281059991892986,0.030578539059333196
"Coolidge Cricket Ground, Antigua",middle,W,13.0,156.0,0.08333333333333333,0.04221980137819214,0.06727335991335631
"Coolidge Cricket Ground, Antigua",middle,Wd,7.0,156.0,0.04487179487179487,0.028171868666396434,0.038348386197811106
"Coolidge Cricket Ground, Antigua",middle,Nb,0.0,156.0,0.0,0.002679114308877179,0.001046529026905148
"Coolidge Cricket Ground, Antigua",powerplay,0,60.0,142.0,0.4225352112676056,0.4228881521678736,0.4226810546148238
"Coolidge Cricket Ground, Antigua",powerplay,1,30.0,142.0,0.2112676056338028,0.25764450947345025,0.2304316154848968
"Coolidge Cricket Ground, Antigua",powerplay,2,5.0,142.0,0.035211267605633804,0.04384827662845184,0.038780279598533814
"Coolidge Cricket Ground, Antigua",powerplay,3,0.0,142.0,0.0,0.005028429611245902,0.0020778634757214467
"Coolidge Cricket Ground, Antigua",powerplay,4,20.0,142.0,0.14084507042253522,0.15223269683107069,0.14555070116986393
"Coolidge Cricket Ground, Antigua",powerplay,6,15.0,142.0,0.1056338028169014,0.040523771600022226,0.07872883123967861
"Coolidge Cricket Ground, Antigua",powerplay,W,7.0,142.0,0.04929577464788732,0.03919952586446391,0.04512377101837351
"Coolidge Cricket Ground, Antigua",powerplay,Wd,2.0,142.0,0.014084507042253521,0.03486563072990943,0.022671748235499768
"Coolidge Cricket Ground, Antigua",powerplay,Nb,3.0,142.0,0.02112676056338028,0.003769007093512122,0.013954135162608315
County Ground,death,0,28.0,116.0,0.2413793103448276,0.21696977459016392,0.23007859934729813
County Ground,death,1,49.0,116.0,0.4224137931034483,0.37083760245901637,0.3985359270643594
County Ground,death,2,5.0,116.0,0.04310344827586207,0.08837090163934426,0.06406060261080754
County Ground,death,3,0.0,116.0,0.0,0.002651127049180328,0.0012273736338797815
County Ground,death,4,15.0,116.0,0.12931034482758622,0.11151383196721311,0.1210712185033394
County Ground,death,6,6.0,116.0,0.05172413793103448,0.07952100409836066,0.06459305745294476
County Ground,death,W,10.0,116.0,0.08620689655172414,0.08016137295081967,0.08340804303278689
County Ground,death,Wd,3.0,116.0,0.02586206896551724,0.04340420081967213,0.03398342630540377
County Ground,death,Nb,0.0,116.0,0.0,0.006570184426229508,0.0030417520491803278
County Ground,middle,0,65.0,232.0,0.2801724137931034,0.2808889845966761,0.28038824837249277
County Ground,middle,1,96.0,232.0,0.41379310344827586,0.4414331678151601,0.42211842404071087
County Ground,middle,2,16.0,232.0,0.06896551724137931,0.06664217673287394,0.06826571588339576
County Ground,middle,3,0.0,232.0,0.0,0.002286430887717876,0.0006886840023246615
County Ground,middle,4,21.0,232.0,0.09051724137931035,0.08739739562221321,0.08957752880187146
County Ground,middle,6,18.0,232.0,0.07758620689655173,0.048281059991892986,0.06875935541924487
County Ground,middle,W,10.0,232.0,0.04310344827586207,0.04221980137819214,0.04283728957174462
County Ground,middle,Wd,3.0,232.0,0.01293103448275862,0.028171868666396434,0.017521647188673623
County Ground,middle,Nb,3.0,232.0,0.01293103448275862,0.002679114308877179,0.009843106719541318
County Ground,powerplay,0,50.0,120.0,0.4166666666666667,0.4228881521678736,0.4194946146217607
County Ground,powerplay,1,26.0,120.0,0.21666666666666667,0.25764450947345025,0.23529295885156828
County Ground,powerplay,2,5.0,120.0,0.041666666666666664,0.04384827662845184,0.0426583075583872
County Ground,powerplay,3,0.0,120.0,0.0,0.005028429611245902,0.0022856498232935916
County Ground,powerplay,4,25.0,120.0,0.20833333333333334,0.15223269683107069,0.18283304401412304
County Ground,powerplay,6,9.0,120.0,0.075,0.040523771600022226,0.059328987090919195
County Ground,powerplay,W,3.0,120.0,0.025,0.03919952586446391,0.031454329938392686
County Ground,powerplay,Wd,2.0,120.0,0.016666666666666666,0.03486563072990943,0.024938923059049743
County Ground,powerplay,Nb,0.0,120.0,0.0,0.003769007093512122,0.00171318504250551
"County Ground, Bristol",death,0,14.0,99.0,0.1414141414141414,0.21696977459016392,0.1793817962764643
"County Ground, Bristol",death,1,34.0,99.0,0.3434343434343434,0.37083760245901637,0.3572048253562896
"County Ground, Bristol",death,2,8.0,99.0,0.08080808080808081,0.08837090163934426,0.08460849328610265
"County Ground, Bristol",death,3,0.0,99.0,0.0,0.002651127049180328,0.0013322246478293105
"County Ground, Bristol",death,4,11.0,99.0,0.1111111111111111,0.11151383196721311,0.1113134834006096
"County Ground, Bristol",death,6,13.0,99.0,0.13131313131313133,0.07952100409836066,0.10528693673284456
"County Ground, Bristol",death,W,10.0,99.0,0.10101010101010101,0.08016137295081967,0.09053335324161793
"County Ground, Bristol",death,Wd,6.0,99.0,0.06060606060606061,0.04340420081967213,0.05196190995963424
"County Ground, Bristol",death,Nb,3.0,99.0,0.030303030303030304,0.006570184426229508,0.01837697709860779
"County Ground, Bristol",middle,0,30.0,152.0,0.19736842105263158,0.2808889845966761,0.2305115018240778
"County Ground, Bristol",middle,1,77.0,152.0,0.506578947368421,0.4414331678151601,0.48072744754569846
"County Ground, Bristol",middle,2,7.0,152.0,0.046052631578947366,0.06664217673287394,0.0542230860051087
"County Ground, Bristol",middle,3,0.0,152.0,0.0,0.002286430887717876,0.0009073138443324905
"County Ground, Bristol",middle,4,12.0,152.0,0.07894736842105263,0.08739739562221321,0.08230055381833859
"County Ground, Bristol",middle,6,15.0,152.0,0.09868421052631579,0.048281059991892986,0.07868296031424324
"County Ground, Bristol",middle,W,5.0,152.0,0.03289473684210526,0.04221980137819214,0.03659515927706038
"County Ground, Bristol",middle,Wd,6.0,152.0,0.039473684210526314,0.028171868666396434,0.03498883677237954
"County Ground, Bristol",middle,Nb,0.0,152.0,0.0,0.002679114308877179,0.0010631405987607853
"County Ground, Bristol",powerplay,0,24.0,73.0,0.3287671232876712,0.4228881521678736,0.38317234229356856
"County Ground, Bristol",powerplay,1,27.0,73.0,0.3698630136986301,0.25764450947345025,0.30499682628523134
"County Ground, Bristol",powerplay,2,3.0,73.0,0.0410958904109589,0.04384827662845184,0.04268686510315135
"County Ground, Bristol",powerplay,3,1.0,73.0,0.0136986301369863,0.005028429611245902,0.008686953532512082
"County Ground, Bristol",powerplay,4,7.0,73.0,0.0958904109589041,0.15223269683107069,0.1284582062607345
"County Ground, Bristol",powerplay,6,4.0,73.0,0.0547945205479452,0.040523771600022226,0.046545532716775855
"County Ground, Bristol",powerplay,W,5.0,73.0,0.0684931506849315,0.03919952586446391,0.05156041957483463
"County Ground, Bristol",powerplay,Wd,1.0,73.0,0.0136986301369863,0.03486563072990943,0.02593389059532337
"County Ground, Bristol",powerplay,Nb,1.0,73.0,0.0136986301369863,0.003769007093512122,0.007958963637868278
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,0,109.0,439.0,0.24829157175398633,0.21696977459016392,0.24248047766051276
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,1,160.0,439.0,0.36446469248291574,0.37083760245901637,0.3656470505489826
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,2,36.0,439.0,0.08200455580865604,0.08837090163934426,0.0831856960369841
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,3,1.0,439.0,0.002277904328018223,0.002651127049180328,0.00234714787554366
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,4,34.0,439.0,0.0774487471526196,0.11151383196721311,0.08376879999391709
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,6,37.0,439.0,0.08428246013667426,0.07952100409836066,0.08339907311657897
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,W,35.0,439.0,0.07972665148063782,0.08016137295081967,0.07980730481462332
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,Wd,26.0,439.0,0.05922551252847381,0.04340420081967213,0.056290204233705406
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",death,Nb,1.0,439.0,0.002277904328018223,0.006570184426229508,0.0030742457191520424
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,0,217.0,739.0,0.2936400541271989,0.2808889845966761,0.29212026038101024
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,1,297.0,739.0,0.401894451962111,0.4414331678151601,0.406607052182975
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,2,44.0,739.0,0.05953991880920163,0.06664217673287394,0.06038643346041406
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,3,1.0,739.0,0.0013531799729364006,0.002286430887717876,0.0014644136934109507
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,4,74.0,739.0,0.10013531799729364,0.08739739562221321,0.09861709125413745
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,6,48.0,739.0,0.06495263870094722,0.048281059991892986,0.06296556138163206
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,W,24.0,739.0,0.03247631935047361,0.04221980137819214,0.033637640211941856
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,Wd,32.0,739.0,0.04330175913396482,0.028171868666396434,0.04149843488276477
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",middle,Nb,2.0,739.0,0.0027063599458728013,0.002679114308877179,0.002703112551713609
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,0,229.0,627.0,0.3652312599681021,0.4228881521678736,0.37316205669434305
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,1,162.0,627.0,0.2583732057416268,0.25764450947345025,0.2582729724172559
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,2,33.0,627.0,0.05263157894736842,0.04384827662845184,0.05142342181959447
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,3,4.0,627.0,0.006379585326953748,0.005028429611245902,0.006193731720941664
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,4,92.0,627.0,0.1467304625199362,0.15223269683107069,0.14748730355310463
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,6,48.0,627.0,0.07655502392344497,0.040523771600022226,0.07159886817056701
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,W,23.0,627.0,0.03668261562998405,0.03919952586446391,0.03702882061409407
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,Wd,29.0,627.0,0.046251993620414676,0.03486563072990943,0.04468578139338507
"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",powerplay,Nb,7.0,627.0,0.011164274322169059,0.003769007093512122,0.010147043616714185
"Darren Sammy National Cricket Stadium, St Lucia",death,0,10.0,49.0,0.20408163265306123,0.21696977459016392,0.21273139234239188
"Darren Sammy National Cricket Stadium, St Lucia",death,1,19.0,49.0,0.3877551020408163,0.37083760245901637,0.3764010754758499
"Darren Sammy National Cricket Stadium, St Lucia",death,2,5.0,49.0,0.10204081632653061,0.08837090163934426,0.09286637693915722
"Darren Sammy National Cricket Stadium, St Lucia",death,3,0.0,49.0,0.0,0.002651127049180328,0.0017792798987787436
"Darren Sammy National Cricket Stadium, St Lucia",death,4,3.0,49.0,0.061224489795918366,0.11151383196721311,0.09497572615249202
"Darren Sammy National Cricket Stadium, St Lucia",death,6,3.0,49.0,0.061224489795918366,0.07952100409836066,0.07350402959621521
"Darren Sammy National Cricket Stadium, St Lucia",death,W,5.0,49.0,0.10204081632653061,0.08016137295081967,0.0873566261414897
"Darren Sammy National Cricket Stadium, St Lucia",death,Wd,4.0,49.0,0.08163265306122448,0.04340420081967213,0.05597597370447794
"Darren Sammy National Cricket Stadium, St Lucia",death,Nb,0.0,49.0,0.0,0.006570184426229508,0.004409519749147321
"Darren Sammy National Cricket Stadium, St Lucia",middle,0,36.0,96.0,0.375,0.2808889845966761,0.32698417581463063
"Darren Sammy National Cricket Stadium, St Lucia",middle,1,34.0,96.0,0.3541666666666667,0.4414331678151601,0.3986903917424286
"Darren Sammy National Cricket Stadium, St Lucia",middle,2,3.0,96.0,0.03125,0.06664217673287394,0.049307233026976496
"Darren Sammy National Cricket Stadium, St Lucia",middle,3,0.0,96.0,0.0,0.002286430887717876,0.0011665463712846307
"Darren Sammy National Cricket Stadium, St Lucia",middle,4,9.0,96.0,0.09375,0.08739739562221321,0.09050887531745573
"Darren Sammy National Cricket Stadium, St Lucia",middle,6,5.0,96.0,0.052083333333333336,0.048281059991892986,0.050143397955047436
"Darren Sammy National Cricket Stadium, St Lucia",middle,W,3.0,96.0,0.03125,0.04221980137819214,0.036846837437853136
"Darren Sammy National Cricket Stadium, St Lucia",middle,Wd,6.0,96.0,0.0625,0.028171868666396434,0.04498564727877369
"Darren Sammy National Cricket Stadium, St Lucia",middle,Nb,0.0,96.0,0.0,0.002679114308877179,0.0013668950555495811
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,0,29.0,72.0,0.4027777777777778,0.4228881521678736,0.4144698559115544
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,1,19.0,72.0,0.2638888888888889,0.25764450947345025,0.26025843574037805
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,2,1.0,72.0,0.013888888888888888,0.04384827662845184,0.0313071375746813
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,3,0.0,72.0,0.0,0.005028429611245902,0.002923505587933664
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,4,8.0,72.0,0.1111111111111111,0.15223269683107069,0.1350190097855062
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,6,4.0,72.0,0.05555555555555555,0.040523771600022226,0.04681614627908269
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,W,5.0,72.0,0.06944444444444445,0.03919952586446391,0.051860189456083665
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,Wd,6.0,72.0,0.08333333333333333,0.03486563072990943,0.05515443647087758
"Darren Sammy National Cricket Stadium, St Lucia",powerplay,Nb,0.0,72.0,0.0,0.003769007093512122,0.0021912831939023968
De Beers Diamond Oval,death,0,27.0,144.0,0.1875,0.21696977459016392,0.19957777647137867
De Beers Diamond Oval,death,1,62.0,144.0,0.4305555555555556,0.37083760245901637,0.40608098461435094
De Beers Diamond Oval,death,2,17.0,144.0,0.11805555555555555,0.08837090163934426,0.1058897137866165
De Beers Diamond Oval,death,3,0.0,144.0,0.0,0.002651127049180328,0.0010865274791722656
De Beers Diamond Oval,death,4,12.0,144.0,0.08333333333333333,0.11151383196721311,0.09488271801934964
De Beers Diamond Oval,death,6,11.0,144.0,0.0763888888888889,0.07952100409836066,0.07767254266326257
De Beers Diamond Oval,death,W,10.0,144.0,0.06944444444444445,0.08016137295081967,0.07383662825853265
De Beers Diamond Oval,death,Wd,4.0,144.0,0.027777777777777776,0.04340420081967213,0.03418204951625907
De Beers Diamond Oval,death,Nb,1.0,144.0,0.006944444444444444,0.006570184426229508,0.006791059191077667
De Beers Diamond Oval,middle,0,77.0,238.0,0.3235294117647059,0.2808889845966761,0.3109139007682474
De Beers Diamond Oval,middle,1,103.0,238.0,0.4327731092436975,0.4414331678151601,0.43533525675004736
De Beers Diamond Oval,middle,2,19.0,238.0,0.07983193277310924,0.06664217673287394,0.07592963808664908
De Beers Diamond Oval,middle,3,2.0,238.0,0.008403361344537815,0.002286430887717876,0.006593618605833691
De Beers Diamond Oval,middle,4,16.0,238.0,0.06722689075630252,0.08739739562221321,0.07319449574621693
De Beers Diamond Oval,middle,6,8.0,238.0,0.03361344537815126,0.048281059991892986,0.03795297632896242
De Beers Diamond Oval,middle,W,8.0,238.0,0.03361344537815126,0.04221980137819214,0.03615970454976099
De Beers Diamond Oval,middle,Wd,5.0,238.0,0.02100840336134454,0.028171868666396434,0.023127771794791845
De Beers Diamond Oval,middle,Nb,0.0,238.0,0.0,0.002679114308877179,0.0007926373694902896
De Beers Diamond Oval,powerplay,0,55.0,117.0,0.4700854700854701,0.4228881521678736,0.4483355539944118
De Beers Diamond Oval,powerplay,1,33.0,117.0,0.28205128205128205,0.25764450947345025,0.2708039214163365
De Beers Diamond Oval,powerplay,2,5.0,117.0,0.042735042735042736,0.04384827662845184,0.04324805374583034
De Beers Diamond Oval,powerplay,3,0.0,117.0,0.0,0.005028429611245902,0.0023172486687769132
De Beers Diamond Oval,powerplay,4,10.0,117.0,0.08547008547008547,0.15223269683107069,0.1162362658207699
De Beers Diamond Oval,powerplay,6,3.0,117.0,0.02564102564102564,0.040523771600022226,0.032499433917060935
De Beers Diamond Oval,powerplay,W,6.0,117.0,0.05128205128205128,0.03919952586446391,0.04571406721864696
De Beers Diamond Oval,powerplay,Wd,4.0,117.0,0.03418803418803419,0.03486563072990943,0.03450029065894444
De Beers Diamond Oval,powerplay,Nb,1.0,117.0,0.008547008547008548,0.003769007093512122,0.006345164559222176
Dr DY Patil Sports Academy,death,0,146.0,592.0,0.24662162162162163,0.21696977459016392,0.2423366726286364
Dr DY Patil Sports Academy,death,1,209.0,592.0,0.3530405405405405,0.37083760245901637,0.3556123702975457
Dr DY Patil Sports Academy,death,2,64.0,592.0,0.10810810810810811,0.08837090163934426,0.10525591064152373
Dr DY Patil Sports Academy,death,3,0.0,592.0,0.0,0.002651127049180328,0.00038311084525727285
Dr DY Patil Sports Academy,death,4,49.0,592.0,0.08277027027027027,0.11151383196721311,0.08692396415711172
Dr DY Patil Sports Academy,death,6,48.0,592.0,0.08108108108108109,0.07952100409836066,0.08085563643039893
Dr DY Patil Sports Academy,death,W,50.0,592.0,0.08445945945945946,0.08016137295081967,0.08383834869231498
